time_id,AIC,BIC,converged,quality_ok,gamma,delta,beta
4910,-6.880175014313572,-1.923823606598102,True,True,1.1106914706264053,-1.6078317132615645,0.06420384231154741
4913,-2.9415701485434482,2.0147812591720218,True,True,0.7130241007575195,3.833422312145245,0.3147846780097456
4927,,,False,False,,,
4935,-5.05173557789859,-0.09538417018312018,True,False,,,
4951,-21.69904079445147,-16.742689386736,True,True,-0.04891845216013799,-3.7506777672160014,0.5379494961344178
4957,,,False,False,,,
4958,201.17750601314305,206.1338574208585,True,False,,,
4962,5.952719942875298,10.909071350590768,True,False,,,
4978,291.60612209123076,296.56247349894625,True,False,,,
4984,197.51745828394903,202.47380969166448,True,False,,,
4987,150.74638080465337,155.70273221236883,True,False,,,
4991,33.9922068752677,38.94855828298317,True,True,2.2023262572862325,0.704067453352622,0.0010607733384035037
4995,,,False,False,,,
4997,62.75303930927608,67.70939071699155,True,True,-0.8180833812285139,0.21533948873639283,0.5986954188301763
5020,-1.2600070345020669,3.696344373213403,True,True,-0.04055965419487527,-2.02167242160984,0.21508897955505407
5025,1.5781253777664723,6.534476785481942,True,True,1.8068053331635647,-1.6620952145876615,3.006919807338497e-05
5032,-10.837200642186733,-5.880849234471263,True,True,0.20147406143330027,-0.8794835832824366,0.17947424467123496
5046,,,False,False,,,
5056,174.83087013440124,179.7872215421167,True,False,,,
5063,14.068401511398315,19.024752919113787,True,True,0.6356823346681699,-1.8870659178615365,0.1301015232299711
5101,12.363933308544073,17.320284716259543,True,True,-1.1258527236294014,-3.58640303053217,0.14371353814896068
5113,21.689463575523174,26.645814983238644,True,True,-0.696164481509408,2.0167574435985016,0.0012624919782988947
5118,-4.366674326103208,0.5896770816122618,True,True,1.4500223923251776,-2.8734475349090554,0.23074087034348384
5124,-5.028747844579009,-0.07239643686353858,True,True,-1.3282847832897073,-2.322428078560301,0.4524155423510286
5139,-4.999670303048884,-0.04331889533341382,True,True,-1.0845775587841424,-0.1806020189333034,0.5457138278222358
5141,2.586901140977556,7.543252548693026,True,True,2.5055951173181605,-1.139011523586413,0.1384209830771689
5149,5.045202043974463,10.001553451689933,True,True,1.2818138567089816,-0.7411369856595649,0.19174708048442055
5152,,,False,False,,,
5153,30.621437496730085,35.577788904445555,True,True,-0.09623460369646869,0.11722993704906143,0.7853652488954732
5163,,,False,False,,,
5164,-10.729660015980478,-5.773308608265008,True,True,-2.9293409686683582,-2.7149151805431595,0.14269124068278996
5171,-8.72585652421997,-3.769505116504501,True,True,0.39091302855614535,3.7797363833041544,0.08282511608133829
5173,8.890035265602446,13.846386673317916,True,True,0.9497338110196019,0.49337051037998136,0.2626053908690495
5193,-22.357608542206307,-17.401257134490837,True,True,1.6965493140441914,1.8449802863524647,0.4811671354949943
5206,3.159432500853832,8.115783908569302,True,True,0.8003274135685972,0.6323512661916322,0.0
5213,-14.989439789758048,-10.033088382042578,True,True,-4.230928836995211,2.7448081825759947,0.06530213331931875
5218,-15.792311783000994,-10.835960375285524,True,True,4.7632815213020185,-3.602147275430322,1.8628166573027534e-17
5232,19.575313031745107,24.531664439460577,True,True,2.629565550661483,-0.3780134987933202,0.27224021232874207
5235,-5.379546606824313,-0.42319519910884296,True,True,1.6249309258602778,-2.030496624066739,0.01890675119511936
5239,25.156333978830247,30.11268538654572,True,True,4.27385537091265,-4.914796792978542,0.00037849220511816423
5245,-6.750777178738041,-1.7944257710225706,True,True,-0.1488678502115957,-0.49211144174342347,0.8704750831891619
5249,19.046781496596488,24.003132904311958,True,True,0.8869591353861571,1.7990927957876872,0.09373163049271206
5266,25.16351143175958,30.119862839475054,True,True,-2.419124572720698,4.714242916629595,0.03019184610009859
5285,-11.707951416780833,-6.751600009065363,True,True,-2.6277468043587655,-0.5806850878531721,0.20400573325683377
5297,9.683655058463081,14.640006466178551,True,True,0.5451236461120019,-2.3301759653490843,0.790705143977258
5300,72605.89637586086,72610.85272726858,True,False,,,
5302,-4.19771151920073,0.7586398885147396,True,True,-1.2576422220071461,-0.6562642783181111,9.221533918628483e-18
5303,231.53729134964797,236.49364275736343,True,False,,,
5305,36.35938510822099,41.315736515936464,True,True,-0.6012519959533437,1.9458118376994435,1.2368764065609419e-16
5314,-3.645390005506819,1.310961402208651,True,True,0.005084865108293361,0.3659155151292688,0.00453501669741329
5340,3.6433200792640132,8.599671486979483,True,True,-2.157633806674036,-4.847019726317391,0.01879874801494578
5344,-8.093519053603735,-3.1371676458882654,True,True,-0.9160716540790788,0.44206469799812226,0.06063032076023475
5347,,,False,False,,,
5356,,,False,False,,,
5368,-21.778743612283712,-16.822392204568242,True,True,2.615962230213536,0.7922057271461782,0.2507838391417921
5391,,,False,False,,,
5392,202.6795347917934,207.63588619950886,True,False,,,
5400,-20.550967637785106,-15.594616230069636,True,True,-1.4833846186362207,4.373985225253542,0.062224148545927435
5401,210.58398633164776,215.54033773936322,True,False,,,
5407,-4.111996195710965,0.8443552120045048,True,True,-2.5456416357713434,1.820092511482584,0.08520430073842199
5417,179.40812494028734,184.3644763480028,True,False,,,
5421,37.6729224516946,42.62927385941008,True,True,0.6235194290333822,1.1241897540784116,0.19010287957433078
5424,-25.488682089494247,-20.532330681778777,True,True,-0.8737613943132667,2.108351842079376,0.578311531809826
5425,197.64473524531016,202.60108665302562,True,False,,,
5444,45.232281676199364,50.18863308391483,True,True,0.5212078601265752,-0.5254830641867205,8.030685194864275e-16
5458,,,False,False,,,
5470,,,False,False,,,
5480,-1.0865247177034778,3.869826690011992,True,True,0.8022314007002664,1.5146853607877293,0.6098791668506137
5488,-25.01160428728018,-20.05525287956471,True,True,-1.2349319849185596,-0.3535157310696804,0.3169308037824596
5490,23.57990272873065,28.53625413644612,True,True,2.382915018915366,1.737803436619301,0.02445017594746109
5496,17.152807235208115,22.10915864292359,True,True,-0.06045805510698441,-0.8783637668398676,0.1987263244506608
5497,3.6145707983990185,8.570922206114489,True,True,-0.7944280128283642,-2.7284840269729482,0.7735414147498312
5505,1.2983434562899223,6.254694864005392,True,True,0.9583406072585549,0.6260007328536027,0.2412296981826574
5510,-5.181629136624231,-0.22527772890876108,True,True,-0.24588227169453933,2.445796555155829,0.2968866734304368
5512,-13.03962527789534,-8.08327387017987,True,True,-0.1323497609401747,-2.582305774348864,0.010360973235311594
5513,-5.446915930702019,-0.4905645229865492,True,True,-4.204385554516448,3.034897138800979,0.36035399471733676
5517,16.35746065302132,21.31381206073679,True,True,0.10531421967706776,-1.5024944034065297,0.5050594111107438
5532,1.7042153334709038,6.660566741186374,True,True,-2.312119617625712,4.578754742283686,0.15618513016272667
5539,1.720929664842025,6.677281072557495,True,True,1.1483245377568783,-1.3473777763457617,0.1549425495459213
5580,11.984328965337665,16.940680373053134,True,True,-1.8643190780041088,-2.2628472864661147,0.06435688010061151
5598,7.795057793782222,12.751409201497692,True,True,1.3500234530806143,-1.2742428976924127,0.7139803841397108
5601,17.732094785262387,22.688446192977857,True,True,0.9809167695919756,2.3228264504453335,0.45153129061783726
5609,-8.57395275712205,-3.6176013494065806,True,True,-2.242345225949021,-0.21525266055404726,0.014325613310788299
5611,-10.289223983964433,-5.332872576248963,True,True,-1.2758918234386472,0.17448537007068332,0.2273730735772838
5620,25.49826486948283,30.4546162771983,True,False,,,
5629,192.97506583886477,197.93141724658022,True,False,,,
5648,11.625253811439748,16.581605219155218,True,True,1.359516516519468,1.798296659274436,0.22147715886280825
5658,,,False,False,,,
5663,-17.70506705644354,-12.74871564872807,True,True,4.076414163981655,2.0422168740782576,0.14361433267448684
5666,7.121241740821984,12.077593148537453,True,True,1.8187199598791055,-1.4190554118266037,0.14262111120747475
5667,190.91936565104078,195.87571705875624,True,False,,,
5676,-11.030968215699833,-6.074616807984363,True,True,0.7243381230362463,0.6084847407407227,0.12805304484411467
5678,20.1498226559308,25.10617406364627,True,False,,,
5682,15.167433738227015,20.123785145942485,True,True,0.6081491774014514,0.4977893587752791,0.00030901023872486553
5686,-4.544512369241943,0.4118390384735271,True,True,-1.5783043238533483,0.5274146503273436,0.1814061538113252
5704,174.29493497425526,179.25128638197071,True,False,,,
5706,11.248180691177055,16.204532098892525,True,True,0.5936754651813075,-0.4213092708793592,5.4962512500021195e-06
5728,232.8705260284107,237.82687743612615,True,False,,,
5729,146.20788711708337,151.16423852479883,True,False,,,
5743,-16.963018418943136,-12.006667011227666,True,True,0.35899951459382545,1.4809206260353753,0.4020195598445721
5749,-10.487643401652843,-5.531291993937373,True,True,1.6027565729495152,-2.543643327084948,0.002796127106921467
5756,,,False,False,,,
5759,159.8765699811999,164.83292138891537,True,False,,,
5763,181.9180008702124,186.87435227792787,True,True,-3.177010332369676,-4.8524155264461895,0.6586599403191238
5773,-11.57728307138855,-6.62093166367308,True,False,,,
5777,-7.396211179097435,-2.4398597713819647,True,True,-0.21651928677776558,-1.4938781598189608,0.25378908701617925
5787,54.145426560271254,59.10177796798672,True,True,-1.2382915051894947,-1.995488038697691,0.03349402384694602
5790,12.817002135744204,17.773353543459674,True,True,-0.46323108987392453,1.737442912485516,0.0015207295265168151
5793,-4.61589403900237,0.34045736871309984,True,True,1.950332037057094,-0.6474918093980979,0.7251306396529651
5795,-0.21340470955593105,4.742946698159539,True,True,2.0975680128020624,-0.6919736613107161,0.38539774095370816
5803,8.406730689947757,13.363082097663227,True,True,-0.6363887025758656,2.6035929321331355,0.05264880400665869
5809,16.495193076463213,21.451544484178683,True,True,-0.6290525132469245,-0.5408358471762303,0.5811256399615464
5816,30.076691081486047,35.03304248920152,True,True,-2.0577689651762383,-4.192443552968087,0.4965980821729248
5817,37.03351479477739,41.98986620249286,True,True,0.24499736387683732,-0.48005763535074697,0.4274678969740943
5825,204.66723570088092,209.62358710859638,True,False,,,
5829,-1.720620511922471,3.235730895792999,True,True,2.220361708037542,-0.45684850379427216,2.9179357532737278e-19
5831,-18.943309522506098,-13.986958114790628,True,True,0.7296081909919221,-0.7639751856008258,0.278448714995699
5832,214.92810200955108,219.88445341726654,True,False,,,
5842,190.64844295798983,195.6047943657053,True,False,,,
5846,3.3441778334279135,8.300529241143384,True,True,2.4467869471325567,1.02264178613439,0.23861200533109686
5853,-7.087414806577005,-2.131063398861535,True,True,-0.4204545195662851,0.17403353346230624,0.7717790977509251
5872,44.97148983374576,49.92784124146122,True,True,-1.1608603772978359,-3.714059290205635,2.1655862288203382e-08
5878,-13.837632119084422,-8.881280711368952,True,True,0.2360846903747398,2.1553649900812717,0.27025138741363003
5904,27.58912249623763,32.545473903953095,True,True,1.460814432398838,-0.6287905811980525,0.9204032455379939
5907,4.370881218536958,9.327232626252428,True,True,0.722371286535261,2.2654073787160587,0.2641259350994422
5910,-5.729616226734855,-0.7732648190193849,True,True,-2.5405314204225133,0.04785250752451904,0.05244468147886997
5913,-19.60272051162329,-14.64636910390782,True,True,0.3630228146441025,0.4978337906447066,0.1499824118560415
5915,1.2017802828735622,6.158131690589032,True,True,0.18299595542262964,-2.908642046296729,0.08164589424932082
5916,-34.11125297132655,-29.15490156361108,True,True,-0.5654726617093634,-0.5320951511700034,0.21384544963016475
5929,-8.181233843195017,-3.2248824354795467,True,False,,,
5932,,,False,False,,,
5934,-6.714594892429194,-1.7582434847137236,True,True,0.687786537855017,-4.163256488222324,0.12150948950228956
5944,41.0752328460263,46.03158425374177,True,True,0.4496976458361825,0.44371783087911065,0.019531061040863242
5958,2.907528718231278,7.863880125946748,True,False,,,
5975,-20.51147437560342,-15.55512296788795,True,True,2.2563963624647143,-0.7662037274138219,0.08787694226226578
5976,10068.813615663466,10073.769967071183,True,False,,,
5978,-10.58636976214586,-5.630018354430391,True,True,-0.440037382704622,-3.6727568373480297,0.10682514508103721
5987,-24.768448499649246,-19.812097091933776,True,True,-3.3334856494217804,-0.21593546416451959,0.006429956445467167
6016,18.071081850278176,23.027433257993646,True,True,-0.5771832714091044,-3.51751277479318,1.572033200084622e-16
6020,24.807888994316937,29.764240402032407,True,True,1.7991238405306373,2.9756081510017345,0.3199448995970622
6029,32.122815391869395,37.07916679958487,True,True,0.5471884384479151,1.946953601930978,8.578819768042006e-20
6065,-21.773918379332642,-16.817566971617172,True,True,3.6425333234356585,-2.5368147488811394,0.2624501066888685
6068,36.345538399702704,41.30188980741818,True,True,0.23116657897932288,-0.3761663813537673,4.205267335508865e-05
6070,,,False,False,,,
6074,26.552039517264852,31.508390924980322,True,True,-1.5058885163740159,1.8728333319930761,0.4240617163589676
6076,10.353849470651074,15.310200878366544,True,True,-0.8481501989906539,0.03149186601759344,0.6326935067017866
6082,8842012.476498839,8842017.432850245,True,True,-0.7172376281496111,-2.0132113842928914,0.20890153525841001
6085,101.14455174361169,106.10090315132716,True,True,1.3311119737393933,0.8527890751835099,0.008663960080241824
6089,16.937091305824875,21.893442713540345,True,True,-0.5920096892247564,0.1029532910184762,0.9639251815209698
6102,-7.529600526924888,-2.573249119209418,True,True,-2.2796651891611526,4.5332052870730015,0.3225244014874875
6108,,,False,False,,,
6114,-9.348718549431446,-4.392367141715976,True,True,-1.8589693819616628,0.48641523806646353,0.01349941279219949
6115,-18.485518302406113,-13.529166894690643,True,True,2.1381013608891695,-0.9637866546249204,0.17112264885930256
6121,-8.71550960718988,-3.7591581994744097,True,True,-1.7487726488618642,2.260616725056121,0.18925405414307264
6134,2.339801786583262,7.296153194298732,True,True,2.8516529930744694,4.161304714448631,0.31594158937479816
6139,4.415710708886575,9.372062116602045,True,True,0.5015032299016748,-1.281600641390249,3.284993390807912e-10
6144,22.849555691810856,27.805907099526323,True,True,1.2030855716726574,-3.2382674688757085,0.12185429037585206
6145,-7.078957152293103,-2.1226057445776334,True,True,1.3356883810052071,-0.5491346233717889,0.7324376705249693
6166,3.7150245568177738,8.671375964533244,True,True,-0.1924885309399428,-1.1445207472994743,0.44994500279839605
6172,-0.2543002919434336,4.702051115772036,True,False,,,
6174,213.48184388652768,218.43819529424314,True,False,,,
6177,12.378611239202689,17.33496264691816,True,True,0.6472134142679307,3.0448467066927734,0.05351611019125841
6197,-12.181616715282317,-7.225265307566847,True,False,,,
6213,14.583212433856364,19.539563841571834,True,True,-0.5372196572017818,-1.1198014554115117,0.02877539287828946
6217,-3.436726164224698,1.519625243490772,True,True,-0.8688037533655202,-3.7319418521823073,0.08161921367437999
6235,-10.744288859972617,-5.787937452257147,True,True,-1.6451717793830118,-1.4863928819053762,3.754047535385313e-18
6256,11.575460294980658,16.531811702696128,True,True,-0.9830562388744132,2.7963082603100324,0.12900835876920447
6270,4.089175216553734,9.045526624269204,True,True,-1.4829569533347218,4.300122495464826,0.0
6272,3.7372070389048524,8.693558446620322,True,True,0.6877181577251295,-0.9318293944590973,0.14614504111179172
6274,-11.140948987358218,-6.184597579642748,True,True,0.4524829486757484,-2.0674375587703464,0.14694171139764758
6286,-31.99365624642239,-27.03730483870692,True,True,2.3887708435987522,-1.7375890204600273,3.1336239521670696e-17
6287,-6.365299328399946,-1.4089479206844757,True,True,1.715591982902916,-4.981323437312285,0.8916711892729583
6296,35.30698217865188,40.26333358636735,True,True,-0.11306361414900723,3.5566163038798453,0.0
6316,345.44309092892655,350.39944233664204,True,False,,,
6324,-21.113959575531638,-16.157608167816168,True,True,3.4371321335300964,-2.4742618500354627,0.18087454882996135
6325,176.85158854554214,181.8079399532576,True,False,,,
6342,-7.158934083376828,-2.2025826756613576,True,True,-0.8200695330821213,0.39456055071522783,0.0
6356,-10.47769919273522,-5.521347785019749,True,True,1.1046955047834957,2.4130581393052752,0.2532634657782063
6359,,,False,False,,,
6367,,,False,False,,,
6382,-23.744876251481585,-18.788524843766115,True,True,-0.7260956087148395,-2.5672977239996575,0.40733699820422264
6390,-19.362236033010355,-14.405884625294885,True,True,2.8788652376247663,1.7898583324398858,0.005434021296528648
6398,37.425308649319746,42.38166005703522,True,True,2.9551030802700473,-0.11923955236184315,0.11598099353456152
6403,16.02187354410475,20.97822495182022,True,True,-0.12536979814406185,-0.43576995789323414,0.5046874237052578
6410,192.83503028211425,197.7913816898297,True,False,,,
6428,10.796836484082014,15.753187891797484,True,True,-0.7557864228457667,-0.3325333602146868,0.9028596674121292
6434,-15.159223231732359,-10.202871824016889,True,True,1.292085138063379,1.6399505962828436,0.05068482283013872
6445,-30.84746561932871,-25.89111421161324,True,True,3.994020581042471,1.004799211587024,0.011642644215244868
6463,,,False,False,,,
6476,695.3798350609692,700.3361864686847,True,False,,,
6481,,,False,False,,,
6482,-10.567832086272087,-5.611480678556617,True,True,2.315604498768619,-1.8487625370659708,0.03834676948835937
6483,168.77792251455315,173.7342739222686,True,True,-2.052756077410952,-3.189719959725261,0.0005723840040134734
6489,-0.8112489653481791,4.145102442367291,True,True,0.5837373710767915,0.028096749161278307,0.41520677806778533
6493,4.385657171710294,9.342008579425764,True,True,-0.20472010852714118,2.46664701948642,0.6792224829634441
6494,,,False,False,,,
6520,-2.852322188604539,2.104029219110931,True,True,-0.24943856572247203,-3.2282616599669365,0.0021530439627619634
6523,,,False,False,,,
6528,-3.6415928048991546,1.3147586028163154,True,True,1.4883594811620249,-4.816896534345625,0.8579544967614054
6545,-2.0048219058515677,2.9515295018639023,True,True,1.662555195809059,-0.7389302299181817,0.015017257912098157
6562,5.474568009083352,10.430919416798822,True,True,2.561290171012378,-3.715909840773699,0.24940742747225447
6566,,,False,False,,,
6568,,,False,False,,,
6585,,,False,False,,,
6592,16.515800098762718,21.472151506478188,True,True,-3.9290823570384457,1.477592901939291,0.8762766134512024
6599,9.447694264201159,14.404045671916629,True,True,2.109028133343816,-0.7928522023776047,0.00010621154351507011
6607,1.8627969162202973,6.819148323935767,True,True,0.9867011829714627,-0.2729095825848223,0.0
6613,-9.530899093088667,-4.574547685373197,True,True,0.6084928611495873,-0.8455243757845387,0.5450363482865243
6617,4.193062170162342,9.149413577877812,True,True,0.7667356447592492,-0.7642851108810258,0.7701869080742736
6619,-6.424040430625766,-1.467689022910296,True,True,1.0871935243963156,1.3662151538934668,0.24104619523449752
6626,,,False,False,,,
6631,-4.272907908191716,0.6834434995237544,True,True,-0.0636797958052167,-2.436007064716235,0.23378773800662928
6632,-4.223643239460991,0.7327081682544794,True,True,-1.1682295568201366,-0.24348256278813543,0.0013905866845576327
6643,,,False,False,,,
6647,,,False,False,,,
6648,5.670174319829307,10.626525727544777,True,True,-0.5874929125897096,-2.7183980092166697,0.8937057740110633
6657,10.077105895325554,15.033457303041024,True,True,-0.5651019803295728,0.8002092190793328,0.6028587355963536
6668,-19.59067641259989,-14.63432500488442,True,True,0.9527340573088076,-4.041597159892338,0.05877781376844971
6679,-3.3167356193401893,1.6396157883752807,True,True,-0.6990124052333536,-3.675754644559367,0.6444699673598587
6693,,,False,False,,,
6696,,,False,False,,,
6723,-16.137211909242232,-11.180860501526762,True,True,2.5743471737679844,-0.18831152725271824,0.43781523810496975
6729,,,False,False,,,
6730,93.12324939640881,98.07960080412428,True,True,0.8393759648063371,-1.2927777917741035,0.5918407369847403
6740,1.1791949503576298,6.1355463580731,True,False,,,
6742,18.307935263359674,23.264286671075144,True,True,0.9000238230131463,2.9997618471874277,0.5277221835073411
6746,-7.495224194446777,-2.5388727867313072,True,True,-0.10738131980531879,-0.35275700743045646,0.2781743145292245
6771,23.95058443860358,28.90693584631905,True,True,-0.7448390563524898,-4.402247219023319,0.5663439829328248
6777,200.39575080113963,205.3521022088551,True,False,,,
6782,-2.024708310294372,2.931643097421098,True,True,-1.1398332561199815,-4.938675429286417,0.661572172136743
6799,-11.978040538103446,-7.021689130387976,True,True,-1.8839994725784353,-2.098449792570938,0.8424290734766755
6809,14.224486174854714,19.180837582570184,True,True,2.427043639840997,-0.5173771775947994,0.1125121119277767
6815,23.71294743918972,28.669298846905185,True,False,,,
6819,2.146573501543566,7.102924909259036,True,True,0.4568053123644473,-1.3832925668081781,0.9984953682804459
6820,39.02597166404337,43.982323071758834,True,True,0.6394434593935734,1.7382160722930038,1.8453414243440346e-05
6822,-5.819782957688954,-0.8634315499734839,True,True,-0.37270965691549784,1.7472902993994655,9.729941766350879e-20
6823,,,False,False,,,
6827,16.37530754025677,21.33165894797224,True,True,-2.2181957171642623,-2.6459406489829327,0.29655507918010304
6836,49.52034772150936,54.476699129224826,True,True,-1.5142809139299132,-0.3360165945605085,0.008175540252049869
6846,11.184879585000356,16.141230992715826,True,True,-0.3972752319103061,0.7099397131116597,1.482376754177218e-09
6850,9246.206638790607,9251.162990198323,True,True,0.9314489173837971,0.396886817247756,0.5154829951842864
6854,7.748574884917935,12.704926292633406,True,True,-0.26190891430996,-3.9392545049797465,0.10792036914316754
6859,-1.147222366892878,3.809129040822592,True,True,-1.1435996340763717,-2.0719280292225344,0.27759072758402675
6895,0.7265848563883353,5.682936264103805,True,True,-0.32052883762223766,2.2025021977171506,0.2821426615565061
6904,-15.130177126180847,-10.173825718465377,True,True,-0.5998334993036097,0.5939791303069438,0.32903589067410427
6906,3844443.3328229995,3844448.2891744073,True,True,-1.5634581320641814,1.8187650601509273,1.0000001825038423e-10
6909,3.823324543181119,8.77967595089659,True,True,1.4178894582950319,-1.5955239938059023,0.4323057688479852
6914,-10.768358421611165,-5.812007013895695,True,False,,,
6917,23.8330893440446,28.78944075176007,True,True,1.2218282857844127,-3.8837387066190012,1.2562037554306304e-13
6925,,,False,False,,,
6928,33.604617302160335,38.5609687098758,True,True,0.3033699666650031,-0.8781916093591563,0.0
6930,4.162202612650548,9.118554020366018,True,True,0.6184158704139409,0.014894107858346176,0.24913252306506556
6931,213.31728510737764,218.2736365150931,True,False,,,
6932,20.239941508708796,25.196292916424262,True,True,-1.536561293258737,0.7814731160430325,0.05880876736113959
6939,-15.75315514662336,-10.79680373890789,True,True,1.0493495459159334,-0.4447325145903999,0.2337301904014883
6940,3.40271766956635,8.35906907728182,True,True,-0.804819534812466,-0.84606674234528,1.3578699650362323e-16
6941,-0.02200452140304776,4.934346886312422,True,True,-0.4827447936755692,2.7663665734146514,0.17009424625778113
6944,12.393792669481078,17.350144077196546,True,True,-0.8152160814678046,-4.194986539676648,0.07161388426486065
6961,20.351343543761715,25.30769495147719,True,True,0.16466956910016833,2.1378874079261165,0.24032667873366384
6965,154.20634516103743,159.1626965687529,True,False,,,
6976,18871937.59534077,18871942.551692177,True,True,-1.4646842830885591,-2.027583539587376,0.21459921855678027
6979,-1.64987259565725,3.30647881205822,True,True,-0.173235150903434,-1.6178437525678955,0.32450413600243216
6999,1.1329454291320538,6.089296836847524,True,True,0.38727945594404695,-1.6002062800279662,0.28155681095152013
7005,,,False,False,,,
7008,-15.836917705132596,-10.880566297417126,True,False,,,
7009,-0.9673916065425505,3.9889598011729195,True,True,-0.6162983710181343,0.5210966130165556,0.619433376189669
7013,-24.65788356800585,-19.70153216029038,True,True,-2.0050954626782698,-1.989547337491155,0.09985658624824403
7014,4.399395166377017,9.355746574092487,True,True,-0.77214695859623,-2.5423183235536,0.3675304443162179
7028,191.73504907619417,196.69140048390963,True,False,,,
7041,42.170355826466,47.12670723418147,True,True,0.34453836803441057,-1.997070044283556,0.4039649667389889
7043,34.87902283183469,39.83537423955016,True,True,3.232219171885938,-1.2724742655585684,0.17087600104868617
7051,-3.147146718181599,1.8092046895338711,True,True,2.5441314798258405,1.3385216208165236,0.16649151726386727
7054,9.741343398691273,14.697694806406743,True,False,,,
7055,-1.201935833868081,3.754415573847389,True,True,1.6151131785193595,-2.084671495319336,0.2558151538052149
7107,7.9651994801979376,12.921550887913408,True,True,3.3651082426369987,-0.09010030113848222,0.2380214268757418
7122,-22.943174527692953,-17.986823119977483,True,True,-2.41013286100029,-2.8440288394020246,3.4110019404075686e-18
7124,,,False,False,,,
7133,30.15187569962867,35.108227107344135,True,True,1.3774852317310953,1.0557567628380617,0.6318590474667122
7150,36.413065954431666,41.36941736214713,True,True,4.4073813347147555,4.837103131807312,0.9957311310686302
7151,-4.2303643627835825,0.7259870449318875,True,True,0.3607726350599487,-0.6496702390939151,0.9093931921643156
7162,2.129140067202563,7.085491474918033,True,False,,,
7180,-14.494758162426113,-9.538406754710643,True,True,2.4891577113262358,2.1124282497816904,0.004423839039231914
7194,167.55144290802784,172.5077943157433,True,False,,,
7195,179.0885951846136,184.04494659232907,True,False,,,
7200,,,False,False,,,
7212,,,False,False,,,
7213,-5.8119661084513154,-0.8556147007358454,True,True,3.0899850744506403,0.4167752868772478,0.6395765552546016
7217,10.586004312845077,15.542355720560547,True,True,-0.6497253949083904,-1.417082971940252,4.4280453519740845e-18
7219,-12.842930875466525,-7.886579467751055,True,True,0.03890508638088785,-4.97109495176099,0.013500458426985879
7237,158.54336352211226,163.49971492982772,True,False,,,
7245,21.46559913966851,26.42195054738398,True,True,-2.6084459295244975,-1.0056957530386095,0.35888930830751453
7249,10.709000866521432,15.665352274236902,True,True,-4.002850839869627,2.0199083704609837,0.42214190245351063
7251,6.712956406003463,11.669307813718934,True,True,-1.1416134714676947,-1.2677975112414586,0.08756740690473291
7260,202.16051541350632,207.11686682122178,True,False,,,
7261,28.829778777983975,33.78613018569944,True,True,-0.9690193787262945,-1.4932399019977165,0.14563395861106487
7270,-6.936320777672776,-1.9799693699573062,True,True,0.3875576163141601,1.397097014317312,0.10472340427336603
7277,58.67804053044827,63.634391938163745,True,True,0.5239360473391922,1.2136858024660255,0.42171902834868497
7309,28.66859387714257,33.62494528485804,True,False,,,
7310,204.83501673648098,209.79136814419644,True,False,,,
7316,,,False,False,,,
7322,-28.832940893430234,-23.876589485714764,True,True,-0.5501935449582747,1.61793298301558,0.7761108130773697
7333,12.30975669985062,17.26610810756609,True,True,-0.15538568642063372,1.0635704189574071,0.5264382992154631
7343,206.4000412737605,211.35639268147597,True,False,,,
7367,-2.445413469736046,2.510937937979424,True,True,1.6191617609884388,1.4614831701053095,0.12994928857254323
7369,669163.401543277,669168.3578946847,True,False,,,
7373,10.263397008242162,15.219748415957632,True,True,-0.5741293074402984,-2.9794453603873174,0.0
7374,17.858049424965245,22.814400832680715,True,True,0.6914101553178316,-2.5871427341547992,0.11815212731064484
7418,0.3495564562832527,5.305907863998723,True,True,-1.1182650503980303,4.566166015788866,0.9416004710406586
7444,,,False,False,,,
7447,-22.09488183990458,-17.13853043218911,True,True,-0.3306468169521711,-1.783332886303899,0.5364308711552059
7458,11.377566322217007,16.333917729932477,True,True,2.132483182024411,2.524237756727677,0.00299548328787255
7460,-12.73130678699517,-7.7749553792796995,True,True,3.0584526537888133,-3.562028258570909,0.28427921638134646
7465,-21.63778406465743,-16.68143265694196,True,True,-1.7039592984932515,1.7541731226702153,0.10824401555426126
7467,-21.855281333989012,-16.898929926273542,True,True,0.8227988672827597,0.36772126109540837,0.48948944442140974
7478,28.809709186286764,33.766060594002234,True,True,3.0610791634235923,-1.2015045680220675,0.08387998177452916
7491,,,False,False,,,
7512,8.344363476752584,13.300714884468054,True,True,-1.6532956406316819,-0.2546375744344784,0.10290416380775225
7517,7.687085492709972,12.643436900425442,True,True,-0.06855751650738538,-0.620354985230562,0.20448343073986489
7518,6.032350050596152,10.988701458311622,True,True,-1.3462317708363236,-0.00042173378678852835,0.5453564285861696
7545,25.52767044433658,30.484021852052052,True,True,0.871561504805053,-0.9181412109023861,0.0
7548,24.641468223822258,29.597819631537725,True,True,1.0985765813757093,4.374969807306681,6.275500435771839e-15
7564,77444.48643365312,77449.44278506083,True,False,,,
7566,19.5007441039049,24.457095511620373,True,True,2.7073446506754606,-1.1336289926099086,0.29044755417707646
7567,-19.19427015604498,-14.237918748329509,True,True,-1.7580786634675447,2.4580095921208427,0.33487755038503075
7572,9.44280420294095,14.39915561065642,True,True,-4.075127239176967,-0.3198076476627866,0.11055735683221272
7593,-19.853763342973636,-14.897411935258166,True,True,0.7420206169607081,-0.14777512919306734,0.4785391588136296
7621,31.43189060846939,36.38824201618486,True,True,-2.354642218700457,1.857379391262862,0.2621606566143753
